BHK,Rent,Size,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom
3,40000,1473,"Kukatpally, NH 9",Hyderabad,Furnished,Bachelors/Family,2
1,4000,400,Borabanda,Hyderabad,Unfurnished,Bachelors/Family,1
2,12000,1300,"Gandhamguda, Bairagiguda",Hyderabad,Semi-Furnished,Bachelors/Family,2
4,27000,2520,Defence Colony Layout,Hyderabad,Semi-Furnished,Family,5
1,10000,500,Gachibowli,Hyderabad,Furnished,Bachelors/Family,1
2,10000,200,"Pathar Gatti, NH 7",Hyderabad,Unfurnished,Bachelors/Family,1
2,10000,1200,Upperpally,Hyderabad,Unfurnished,Bachelors/Family,2
3,18000,1950,Toli Chowki,Hyderabad,Semi-Furnished,Bachelors/Family,3
1,14500,500,Kondapur,Hyderabad,Semi-Furnished,Bachelors,1
1,9000,500,"Miyapur, NH 9",Hyderabad,Unfurnished,Bachelors/Family,3
2,14000,1150,Bandlaguda Jagir,Hyderabad,Furnished,Bachelors/Family,2
2,18000,242,"APHB Colony-Moula Ali, Moula Ali Road",Hyderabad,Unfurnished,Bachelors/Family,2
2,9500,720,"Pocharam, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,2
3,49000,1800,Nanakram Guda,Hyderabad,Unfurnished,Bachelors,3
1,9000,450,"Chandulal bela colony, shahalibanda",Hyderabad,Semi-Furnished,Bachelors/Family,1
2,8000,690,New Malakpet,Hyderabad,Unfurnished,Bachelors/Family,2
2,13000,1000,Madhapur,Hyderabad,Furnished,Bachelors/Family,2
3,18000,1500,Shivaji Nagar,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,18000,1150,New Nallakunta,Hyderabad,Semi-Furnished,Bachelors/Family,3
3,32000,1783,Gopanapalli,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,15000,900,Santosh Nagar,Hyderabad,Unfurnished,Bachelors/Family,2
3,35000,1725,"Narsingi, Outer Ring Road",Hyderabad,Furnished,Bachelors/Family,3
1,6000,680,Bapu Nagar-Langar Houz,Hyderabad,Unfurnished,Bachelors/Family,1
1,9000,550,"Uppal, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,1
2,9500,1290,"Jillelguda, Medbowli",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,12500,1450,"Arvind Nagar Colony, Toli Chowki",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,25000,1300,Madhapur,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,15000,1450,Nagole,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,38000,1496,Kondapur,Hyderabad,Semi-Furnished,Bachelors,2
3,20000,1850,Kompally,Hyderabad,Semi-Furnished,Family,2
3,15000,1600,Old Bowenpally,Hyderabad,Semi-Furnished,Bachelors/Family,3
3,27000,1850,"Red Hills, Lakdikapul, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,3
2,16000,1210,Secunderabad,Hyderabad,Unfurnished,Bachelors/Family,2
2,13000,1400,"Mallampet, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,10000,950,"Uppal, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,10000,878,Malkajgiri,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,17000,875,"Bolarum, Medchal Road",Hyderabad,Unfurnished,Bachelors/Family,2
2,12500,300,"Vanasthalipuram, NH 9",Hyderabad,Furnished,Bachelors/Family,2
3,25000,1800,Nizampet,Hyderabad,Furnished,Bachelors/Family,3
3,35000,1956,"Miyapur, NH 9",Hyderabad,Semi-Furnished,Bachelors,3
2,12000,800,"Kachiguda, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,1
2,12000,1175,Shamirpet,Hyderabad,Unfurnished,Bachelors/Family,2
2,15000,1080,Anupuram Colony,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,45000,1955,Kondapur,Hyderabad,Unfurnished,Bachelors,3
2,20000,950,Masab Tank,Hyderabad,Unfurnished,Bachelors/Family,2
2,15000,800,Mehdipatnam,Hyderabad,Unfurnished,Bachelors/Family,2
2,10000,1090,"Hyder Shah Kote, Chevella Road",Hyderabad,Unfurnished,Bachelors/Family,2
3,15000,1450,Bandari Layout,Hyderabad,Semi-Furnished,Family,3
2,19800,1070,KPHB Road,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,8500,60,"Gulmohar Park Colony, Serilingampally",Hyderabad,Unfurnished,Bachelors/Family,2
1,8500,900,in Trimulgherry,Hyderabad,Unfurnished,Family,1
1,4500,60,"Hayathnagar, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,1
2,9000,600,Kapra,Hyderabad,Unfurnished,Bachelors/Family,2
1,13000,750,Hyderaguda-Attapur,Hyderabad,Semi-Furnished,Family,1
2,18000,900,Jubilee Hills,Hyderabad,Unfurnished,Bachelors/Family,2
3,26000,1800,filmnagar. hydrabad,Hyderabad,Semi-Furnished,Bachelors/Family,3
1,17000,470,Kondapur,Hyderabad,Furnished,Bachelors/Family,1
2,9000,720,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
1,8000,450,"Somajiguda, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1
2,10000,600,Madhura Nagar-Nizampet,Hyderabad,Unfurnished,Bachelors/Family,2
2,12000,1100,"Hyder Shah Kote, Chevella Road",Hyderabad,Unfurnished,Bachelors/Family,2
2,14000,1300,IAS Colony,Hyderabad,Unfurnished,Bachelors/Family,2
2,25000,1500,Bowenpally,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,22000,1200,Gachibowli,Hyderabad,Furnished,Bachelors/Family,2
4,45000,3000,Hitech City,Hyderabad,Semi-Furnished,Bachelors/Family,4
3,20000,2000,Kapra,Hyderabad,Semi-Furnished,Bachelors/Family,3
2,16000,800,"Lakdikapul, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
3,35000,1000,Nizampet,Hyderabad,Semi-Furnished,Bachelors/Family,3
2,15000,1200,"Manikonda, Outer Ring Road",Hyderabad,Unfurnished,Bachelors/Family,2
1,5500,400,"Ramanthapur, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,1
3,35000,1250,"Somajiguda, NH 9",Hyderabad,Unfurnished,Bachelors,2
1,14000,700,"Chanda Naik Nagar, Madhapur",Hyderabad,Semi-Furnished,Bachelors/Family,1
2,25000,1100,"Alkapur Township, Hyderabad",Hyderabad,Furnished,Bachelors/Family,2
4,36000,2050,Sainikpuri,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,20000,1428,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,Semi-Furnished,Family,2
3,30000,1700,"Ashok Nagar, Himayath Nagar",Hyderabad,Furnished,Family,3
2,12000,1140,"Kismatpur, Outer Ring Road",Hyderabad,Semi-Furnished,Family,2
2,16000,1000,"Ashok Nagar, Himayath Nagar",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,13000,1160,"Pragathi Nagar, Kukatpally",Hyderabad,Unfurnished,Bachelors,2
3,22000,3000,sri sai arcade madinaguda,Hyderabad,Furnished,Bachelors/Family,2
1,15000,450,Madhapur,Hyderabad,Unfurnished,Family,1
3,14000,1540,Attapur,Hyderabad,Unfurnished,Bachelors/Family,2
2,8000,1000,"Saroornagar, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2
3,57000,1417,Nanakaramguda,Hyderabad,Furnished,Bachelors,3
3,1200,2100,"Uppal, NH 2 2",Hyderabad,Furnished,Bachelors/Family,3
2,8000,550,Ram nagar,Hyderabad,Unfurnished,Bachelors,1
3,15000,1600,"Miyapur, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,3
2,17000,1200,"Madinaguda, Hafeezpet, NH 9",Hyderabad,Furnished,Bachelors/Family,2
2,12000,500,"Saidabad Colony, Sayeedabad",Hyderabad,Furnished,Bachelors/Family,2
3,25000,1300,"Manikonda, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,13000,600,Ramchandrapuram Mandal,Hyderabad,Unfurnished,Bachelors/Family,1
3,35000,1565,"KMR Estates, Serilingampally",Hyderabad,Furnished,Bachelors/Family,3
1,6500,350,Langar Houz,Hyderabad,Unfurnished,Bachelors/Family,1
2,11000,1100,"Padmanabha Nagar, Mehdipatnam",Hyderabad,Unfurnished,Bachelors/Family,2
2,25000,1200,Vijay nagar colony m,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,35000,2000,"Miyapur, NH 9",Hyderabad,Furnished,Family,3
3,27000,2200,Toli Chowki,Hyderabad,Semi-Furnished,Bachelors/Family,3
3,18000,1400,Toli Chowki,Hyderabad,Unfurnished,Bachelors/Family,3
3,20000,1950,Sainikpuri,Hyderabad,Semi-Furnished,Bachelors/Family,3
2,8500,130,Rampally,Hyderabad,Unfurnished,Bachelors/Family,2
2,14000,1300,Bandlaguda Jagir,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,35000,1675,Gachibowli,Hyderabad,Unfurnished,Bachelors/Family,3
2,16000,1135,Suchitra Circle,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,20000,1800,"Banjara Hills, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
3,18000,1400,Attapur,Hyderabad,Furnished,Bachelors/Family,3
2,10000,950,"Bolarum, Medchal Road",Hyderabad,Unfurnished,Bachelors/Family,2
2,12000,650,Begumpet,Hyderabad,Unfurnished,Bachelors/Family,2
1,5300,100,in 1-71/1/a,Hyderabad,Semi-Furnished,Bachelors/Family,1
2,11000,950,IDA Uppal,Hyderabad,Unfurnished,Bachelors,2
2,12000,1000,"New Nagole Colony, Kothapet",Hyderabad,Unfurnished,Bachelors,2
2,12000,900,Gwachiwali,Hyderabad,Semi-Furnished,Bachelors/Family,1
3,20000,1800,Trimulgherry,Hyderabad,Semi-Furnished,Bachelors/Family,3
2,13000,1000,Kapra,Hyderabad,Unfurnished,Bachelors/Family,2
3,22000,1800,"Hyder Shah Kote, Chevella Road",Hyderabad,Semi-Furnished,Bachelors/Family,3
2,15000,1000,Hyderguda,Hyderabad,Semi-Furnished,Bachelors/Family,2
1,5400,450,Jeedimetla,Hyderabad,Unfurnished,Bachelors/Family,1
3,16500,1771,Bandam Kommu,Hyderabad,Unfurnished,Bachelors/Family,3
2,12000,1150," in Erragadda, NH 9",Hyderabad,Furnished,Bachelors/Family,2
2,8500,1000,Musheerabad,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,14000,1050,Attapur,Hyderabad,Semi-Furnished,Bachelors,2
3,15000,1500,"Miyapur, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
2,6000,750,"Ramachandra Puram, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
2,14000,1100,Mehdipatnam,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,15000,800,Road no 3 banjara hills hyderabad 500035,Hyderabad,Unfurnished,Bachelors/Family,2
3,37000,150,Jubilee Hills,Hyderabad,Unfurnished,Bachelors,3
1,6500,750,"Bapu Nagar, Lakdikapul",Hyderabad,Unfurnished,Bachelors/Family,1
2,10000,600,Borabanda,Hyderabad,Unfurnished,Bachelors/Family,1
2,12000,1080,"Habsiguda, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,12000,1100,Nizampet,Hyderabad,Unfurnished,Bachelors/Family,2
2,9000,750,Alwal,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,60000,2405,"Khaja Guda, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors,4
2,18000,1248,Kothapet,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,14000,1110,Dhulapally,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,50000,2300,"Ashok Nagar, Himayath Nagar",Hyderabad,Semi-Furnished,Bachelors/Family,3
2,17000,1000,"Madinaguda, Hafeezpet, NH 9",Hyderabad,Furnished,Bachelors,2
2,9000,800,Old Bowenpally,Hyderabad,Unfurnished,Bachelors/Family,2
4,80000,3115,"Hormany nest Apartments gandipet Apartmentge hyderabad, Hyderabad",Hyderabad,Furnished,Bachelors/Family,5
1,7500,500,"Saroornagar, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1
2,14000,950,"Miyapur, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
2,14000,1374,Trimulgherry,Hyderabad,Semi-Furnished,Bachelors/Family,2
1,10000,1300,Khanapur,Hyderabad,Furnished,Bachelors/Family,1
2,17000,1150,Abhyudaya Nagar,Hyderabad,Furnished,Bachelors/Family,2
1,6500,450,"Kukatpally, NH 9",Hyderabad,Semi-Furnished,Bachelors,1
2,10000,927,Bachupally,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,22000,1500,"Rajendra Nagar, Outer Ring Road",Hyderabad,Unfurnished,Bachelors/Family,3
2,15000,1200,Attapur,Hyderabad,Unfurnished,Bachelors/Family,2
2,12000,1200,Patelguda,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,52000,2800,"Kokapet, Outer Ring Road",Hyderabad,Furnished,Family,3
1,6500,562,Amberpet,Hyderabad,Unfurnished,Bachelors/Family,1
2,20000,1500,Toli Chowki,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,25000,1950,Kondapur,Hyderabad,Semi-Furnished,Bachelors/Family,3
3,14000,1360,"Ghatkesar, NH 2 2",Hyderabad,Furnished,Bachelors,2
3,25000,1800,Prashanth hills,Hyderabad,Semi-Furnished,Bachelors/Family,3
2,12500,950,"Kachiguda, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,12000,780,Sri BALAJI CLASSIC BHAVANI NAGAR RD NO 5,Hyderabad,Unfurnished,Bachelors,2
1,10000,500,"Khairatabad, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,1
2,17000,1050,"Ashok Nagar, Himayath Nagar",Hyderabad,Semi-Furnished,Bachelors/Family,2
1,15500,600,Kondapur,Hyderabad,Semi-Furnished,Bachelors,1
3,65000,1800,"Banjara Hills, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,3
3,60000,1800,Gachibowli,Hyderabad,Unfurnished,Bachelors/Family,3
3,45000,1900,Gachibowli,Hyderabad,Semi-Furnished,Family,3
2,10500,1100,"Safilguda, Secunderabad",Hyderabad,Unfurnished,Bachelors/Family,2
2,9000,200,BHEL,Hyderabad,Unfurnished,Bachelors/Family,1
3,20000,1400,Nawab Saheb Kunta,Hyderabad,Semi-Furnished,Bachelors/Family,3
2,20000,1200,Kondapur,Hyderabad,Semi-Furnished,Bachelors,2
3,18000,1600,"Quthbullapur, NH 7",Hyderabad,Furnished,Bachelors/Family,3
2,12000,1150,Nizampet,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,12000,130,"Subhash Nagar, Secunderabad",Hyderabad,Unfurnished,Bachelors/Family,2
3,28000,1720,"Narsingi, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,3
1,6000,500,"Hayathnagar, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1
2,12500,1200,Mehdipatnam,Hyderabad,Unfurnished,Bachelors/Family,2
4,31000,2400,"Upparpally, Hyderabad Expressway",Hyderabad,Semi-Furnished,Bachelors/Family,4
2,7000,800,"Boduppal, NH 2 2",Hyderabad,Furnished,Bachelors/Family,2
2,22000,1300,"Basheer Bagh, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,17500,1400,"Miyapur, NH 9",Hyderabad,Furnished,Bachelors/Family,2
2,14000,650,"Padmarao Nagar, Hyderabad-Karimnagar Highway",Hyderabad,Unfurnished,Bachelors/Family,2
2,9500,103,"Boduppal, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,2
1,7000,950,Kothapet,Hyderabad,Semi-Furnished,Bachelors/Family,1
3,15000,1500,RTC Colony-Chandanagar,Hyderabad,Unfurnished,Bachelors/Family,3
3,15000,1550," in Miyapur, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
2,10000,140,"Sivarampalli, Hyderabad Expressway",Hyderabad,Unfurnished,Bachelors/Family,2
3,14000,1800,Kanchan Bagh,Hyderabad,Unfurnished,Bachelors/Family,2
4,85000,2550,"Banjara Hills, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,4
1,5500,500,Vikas Nagar-Bandlaguda Jagir,Hyderabad,Unfurnished,Bachelors/Family,1
2,14000,800,"Kukatpally, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,10000,800,"Kukatpally, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,10000,1300,"Safilguda, Secunderabad",Hyderabad,Unfurnished,Bachelors/Family,2
2,13000,600,"Banjara Hills, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
3,20000,1000,Toli Chowki,Hyderabad,Unfurnished,Bachelors/Family,3
3,25000,1000,OU Colony-Shaikpet,Hyderabad,Semi-Furnished,Bachelors/Family,3
1,7500,500,"Janachaitanya colony, Hyderabad Expressway",Hyderabad,Semi-Furnished,Bachelors/Family,1
2,12000,1100,"Gangaram, Chandanagar, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
2,9500,1100,"Kanaka Durga Colony, Gudimalkapur",Hyderabad,Unfurnished,Bachelors/Family,2
2,12000,200,railway employees housing colony Bollarum,Hyderabad,Unfurnished,Bachelors,2
2,10000,1800,"Boduppal, NH 2 2",Hyderabad,Unfurnished,Family,2
2,8000,190,Gurramguda balaj homes p no 4,Hyderabad,Furnished,Bachelors/Family,2
3,16000,1350,Saidabad,Hyderabad,Unfurnished,Bachelors/Family,2
2,12333,1200,Alwal,Hyderabad,Unfurnished,Bachelors/Family,2
1,9500,400,"Bharat Nagar, Moosapet",Hyderabad,Unfurnished,Bachelors,1
2,16000,1200,"Manikonda, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,2
3,20000,1400,"Saidabad Colony, Sayeedabad",Hyderabad,Semi-Furnished,Bachelors/Family,3
3,14000,1300,Rock Town Colony,Hyderabad,Unfurnished,Bachelors,3
1,7500,400,"DNM Colony, Sanath Nagar",Hyderabad,Unfurnished,Bachelors/Family,1
1,13900,650,Suraram,Hyderabad,Unfurnished,Bachelors/Family,1
1,5500,500,Vidyanagar,Hyderabad,Unfurnished,Bachelors,1
2,9000,875,Attapur,Hyderabad,Semi-Furnished,Bachelors/Family,2
1,4700,850," in Boduppal, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,2
3,30000,1730,Nalagandla,Hyderabad,Semi-Furnished,Bachelors/Family,3
3,16500,1500,Kompally,Hyderabad,Semi-Furnished,Bachelors,3
3,24000,1600,Akkineni Homes Yousufguda,Hyderabad,Semi-Furnished,Bachelors/Family,3
2,9500,900,"Peerzadiguda, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,2
2,12000,925,"Chandanagar, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,15000,1500,"LB Nagar, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
3,22500,1600,Tarnaka,Hyderabad,Semi-Furnished,Family,3
3,32000,1300,"Banjara Hills, NH 9",Hyderabad,Semi-Furnished,Bachelors,3
2,10000,1200,Sainikpuri,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,13000,133,Old Bowenpally,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,7000,950,Rampally,Hyderabad,Unfurnished,Family,2
3,12000,1200,Santosh Nagar,Hyderabad,Semi-Furnished,Bachelors/Family,3
2,7500,950,Kothapet,Hyderabad,Unfurnished,Bachelors/Family,2
2,15000,1095,"Gundlapochampally, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,2
1,8000,400,Chanda Nagar,Hyderabad,Unfurnished,Bachelors/Family,1
3,25000,2210,"Nallagandla, Serilingampally",Hyderabad,Semi-Furnished,Family,3
3,26000,1450,Madhapur,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,15000,192,"Bolarum, Medchal Road",Hyderabad,Semi-Furnished,Bachelors/Family,3
1,3000,80,Rhoda Mistri Nagar,Hyderabad,Semi-Furnished,Bachelors/Family,1
2,12500,1315,Aminpur,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,42000,1600,Jubilee Hills,Hyderabad,Semi-Furnished,Bachelors/Family,3
2,20000,1450,"Somajiguda, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2
3,40000,1900,Film Nagar,Hyderabad,Semi-Furnished,Bachelors/Family,3
3,45000,2600,"Banjara Hills, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,3
1,8500,450,"Hafeezpet, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
2,15000,1000,"Somajiguda, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,9000,100,Chanchalguda,Hyderabad,Unfurnished,Bachelors/Family,2
2,14000,1100,"Old Malakpet, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
2,11000,1200,"Troop Bazaar, Koti",Hyderabad,Unfurnished,Bachelors/Family,2
2,10000,1400,"Ramachandra Puram, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
3,55000,2000,Gachibowli,Hyderabad,Semi-Furnished,Family,3
2,10000,1070,HMT Swarnapuri Colony,Hyderabad,Unfurnished,Family,2
2,25000,1450,Camelot Layout,Hyderabad,Unfurnished,Family,2
2,27000,1230,Puppalaguda,Hyderabad,Furnished,Bachelors/Family,2
2,12000,1000,LIG Colony,Hyderabad,Semi-Furnished,Bachelors,3
2,16000,1200,Chintalakunta,Hyderabad,Unfurnished,Bachelors/Family,2
2,8000,150,Osman Nagar,Hyderabad,Unfurnished,Bachelors/Family,2
2,14000,850,Serilingampally,Hyderabad,Semi-Furnished,Family,2
2,10000,1300,Nagaram,Hyderabad,Unfurnished,Bachelors/Family,2
2,16000,1250,"Pragathi Nagar, Kukatpally",Hyderabad,Semi-Furnished,Bachelors/Family,2
1,6000,100,Borabanda,Hyderabad,Unfurnished,Bachelors/Family,1
3,26000,1550,"LB Nagar, NH 9",Hyderabad,Unfurnished,Bachelors,2
2,13000,1300,Sainikpuri,Hyderabad,Unfurnished,Bachelors/Family,2
3,28000,1600,Bandlaguda Jagir,Hyderabad,Semi-Furnished,Bachelors,2
2,8500,1200,Medipally,Hyderabad,Unfurnished,Bachelors/Family,3
2,12500,1200,Kompally,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,25000,1970,Kompally,Hyderabad,Semi-Furnished,Bachelors/Family,3
2,10000,650,Namalagundu,Hyderabad,Unfurnished,Bachelors,2
2,12000,1000,Secunderabad,Hyderabad,Unfurnished,Bachelors/Family,3
3,15000,1500,Old Bowenpally,Hyderabad,Unfurnished,Bachelors/Family,3
2,6000,1250,"Ambedkar Nagar-Boduppal, Secunderabad",Hyderabad,Unfurnished,Family,2
3,30000,1940,"Hyder Nagar, NH 9",Hyderabad,Semi-Furnished,Bachelors,3
2,18000,700,Rajendra Mandal,Hyderabad,Unfurnished,Bachelors/Family,2
2,8500,700,Budwel,Hyderabad,Semi-Furnished,Bachelors/Family,1
2,7500,100,Amberpet,Hyderabad,Unfurnished,Bachelors/Family,2
1,12000,300,Gachibowli,Hyderabad,Semi-Furnished,Bachelors/Family,1
2,15000,980,Langar Houz,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,15500,800,Prakash Nagar,Hyderabad,Semi-Furnished,Bachelors/Family,2
3,20000,1250,Qutub Shahi Tombs,Hyderabad,Unfurnished,Bachelors/Family,2
2,11000,1000,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,Semi-Furnished,Family,2
2,15000,1000,Mehdipatnam,Hyderabad,Unfurnished,Bachelors/Family,2
3,17000,1800,Bandlaguda Jagir,Hyderabad,Unfurnished,Bachelors/Family,3
3,20000,2000,Srisailam Highway,Hyderabad,Semi-Furnished,Bachelors/Family,3
3,20000,1500,Peeramcheru,Hyderabad,Semi-Furnished,Bachelors/Family,3
2,12000,1050,"Uppal, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,3
2,25000,1100,"Upparpally, Hyderabad Expressway",Hyderabad,Furnished,Bachelors/Family,2
2,11500,1000,Attapur,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,6500,700,Meerpet,Hyderabad,Unfurnished,Bachelors/Family,2
1,10000,750,"Mallampet, Outer Ring Road",Hyderabad,Unfurnished,Bachelors/Family,1
1,6000,450,Sainikpuri,Hyderabad,Unfurnished,Bachelors/Family,1
3,14000,1000,"Malakpet, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
3,34000,1500,Gachibowli,Hyderabad,Semi-Furnished,Family,3
2,15000,1550,"LB Nagar, NH 9",Hyderabad,Furnished,Family,2
2,20000,1450,"LB Nagar, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,9500,650,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
2,10000,650,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2
3,30000,1500,Kondapur,Hyderabad,Semi-Furnished,Bachelors/Family,3
2,13000,900,Puppalaguda,Hyderabad,Furnished,Bachelors/Family,2
3,45000,1645,"Kokapet, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,3
2,8000,600,"Alijapur, Qutub Shahi Tombs",Hyderabad,Unfurnished,Bachelors/Family,2
2,25000,1250,"Alkapur Township, Manikonda, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,12000,1300,Sai Nagar-Uppal,Hyderabad,Semi-Furnished,Bachelors,2
2,19000,1000,"Manikonda, Outer Ring Road",Hyderabad,Semi-Furnished,Family,2
3,22000,1500,"Indra Nagar, Moti Nagar",Hyderabad,Semi-Furnished,Bachelors/Family,3
2,15000,1150,Suchitra Circle,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,15000,110,Mehdipatnam,Hyderabad,Semi-Furnished,Bachelors/Family,2
2,10000,103,Sainikpuri,Hyderabad,Unfurnished,Bachelors/Family,2
2,10000,1050,"Hayathnagar, NH 9",Hyderabad,Unfurnished,Bachelors,2
2,7000,60,"Model Town Colony, Nawab Saheb Kunta",Hyderabad,Unfurnished,Bachelors/Family,2
2,15000,1170,"Sitaphalmandi, Padmarao Nagar",Hyderabad,Unfurnished,Bachelors/Family,2
2,9500,167,"Hari Hara Puram, B N Reddy Nagar",Hyderabad,Unfurnished,Bachelors/Family,2
1,6500,500,in Bandlaguda Jagir,Hyderabad,Semi-Furnished,Bachelors/Family,1
1,10000,600,Jubilee Hills,Hyderabad,Unfurnished,Bachelors/Family,1
1,8000,600,"Pragathi Nagar, Kukatpally",Hyderabad,Unfurnished,Bachelors/Family,1
1,3300,200,Moula Ali,Hyderabad,Unfurnished,Bachelors/Family,1
2,12000,600,"Upparpally, Hyderabad Expressway",Hyderabad,Unfurnished,Bachelors/Family,1
2,20000,900,"Himayath Nagar, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,2
2,12000,800,Bandlaguda Jagir,Hyderabad,Unfurnished,Bachelors/Family,2
3,20000,1000,Opposite andhra mahila sabha,Hyderabad,Semi-Furnished,Bachelors/Family,2
